technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
natural_gas_turbine,IE,69.35488049410992,68.60102366038986,69.50883023480392,74.00048691657544,74.51101733674416,75.44207332962966,74.54969522208049,73.79963480980336,73.68785987006916,72.9080658171267,72.61044440643546,72.49345422621022,57.98608335711768,59.934770352474374,59.11472509703346,58.788520631871336,57.547195559630104,57.47701337683103,59.09518735291881,59.76515737309791,59.99331055418309
natural_gas_turbine,IT,946.5204566711653,918.723814714194,908.8678831463606,983.9974416016404,999.5890473698316,1009.5247676555434,992.3495027852916,883.6859818935765,854.664132607321,797.7952647900703,751.831606288354,726.6853662014938,655.468692209496,594.7998831112831,529.692422597116,531.7248865851824,541.5337726924874,552.2689107376568,532.9433175220605,541.0306380504537,563.9556127704004
natural_gas_turbine,LT,29.42366916879284,29.068655138184894,27.434619954304598,31.431027629200692,31.330196054934564,31.018413949682884,30.744192333654002,30.260313128927585,30.14351503522229,30.026524595380227,29.17614030210118,28.768890240166666,28.313268364793444,28.37292515938361,27.75797183379091,27.813161726868195,27.74506579593168,27.515277117768722,26.33177820815388,26.037005792458814,25.602383734416296
natural_gas_turbine,LU,9.183086173879442,9.007239136547296,9.515145419336307,9.745964530062784,9.879493262231337,9.818975081564169,9.795247284741913,9.751730439734535,9.777989068909125,9.721110195087634,9.73685684379314,9.687878121613842,0.8009939276028344,1.7950488132522215,5.398413604268754,6.016194409043471,8.768290348411085,7.6692124045159655,8.080030235696409,8.063780564371024,9.313772596162565
natural_gas_turbine,LV,1.321629808286548,1.281290904240957,1.2022151105361338,1.4784750729315905,1.5307760641406751,1.5412309454951847,1.5348249332823851,1.4988896776608769,1.4294421573698126,1.4413984418345671,1.4181659838401817,1.408312301389132,1.4143156053961232,1.353253610947815,1.3361476809894182,1.30022006182229,0.09076075107317763,0.08925357183882902,0.08849462227473748,1.4595909416946115e-05,1.4332901159799768e-05
natural_gas_turbine,NL,340.1077465244554,332.0235186210253,340.8019634090388,382.74791998839794,383.989762523039,350.9146779395805,326.464472381386,289.28687663170706,277.93569814378225,263.8381444818035,261.52854001808953,265.90157741742183,283.56641096919213,305.95407173505623,276.933053273,276.51384997813363,271.9360025795451,272.22691766858065,276.05251999976076,251.4027945624832,217.1609703682855
natural_gas_turbine,NO,53.397711853744504,52.863685545498384,57.222696239900884,61.25735991141281,61.086942991972414,93.76429585960594,93.64403255848022,93.0492120760063,91.61367017656544,90.40216356725237,91.49343610339622,91.02982544879788,90.81494006157283,90.10656648806867,89.84456179239596,89.60650019104875,89.73942775783142,78.24482138495048,77.43108329275542,76.66123129659394,70.01916528722397
natural_gas_turbine,PL,110.74784086109628,107.48867074119791,106.43244574723822,137.4751672746345,136.98901518196664,133.33606833624324,141.42296728701749,224.08577476439396,219.08235685777055,215.26920314230347,206.12085409014776,202.0874560502567,197.92366297475647,196.2274285036035,195.92258604526933,194.5941338078727,205.41093066218627,231.46916865055144,255.1032944483486,276.8639602635291,301.502479143106
natural_gas_turbine,PT,100.89847701383181,98.96755872831498,99.57156881242058,102.93968568149116,103.4233134974153,104.09957735365784,104.43467111334428,105.15668771606374,82.7488671182852,81.60330827745946,78.74123288740147,78.96024846130629,76.96826961249431,76.06817903724341,47.81053178753696,47.36826740361767,45.88060542917036,46.57200631687794,45.76488877987114,32.129264655077186,23.202940655048685
natural_gas_turbine,RO,25.14438489958065,26.153654972304025,30.161390766417817,42.01462168439604,42.25022765647323,41.46983081626427,41.2344597158578,41.40764541728416,39.88980963838879,41.057470951332554,38.551320358682446,37.87446091061372,37.273322159052654,36.148654170692396,35.601399335494,34.903101968019534,33.65943430142008,32.24583045834188,31.637455707673304,31.391600741794917,23.65660146937328
natural_gas_turbine,SE,36.340228652932005,36.216793695195776,37.809971026953136,42.924012731550256,42.77333915347256,42.108090627986165,41.185920012232245,53.10429487815153,85.4790304617172,89.44398563032163,108.7051679533691,109.82202732719082,109.48092002081773,108.61191067351943,150.68587264086426,156.31114194726948,168.32531017176737,166.08742590541954,167.04051641222117,164.48965427597653,205.09471068325166
natural_gas_turbine,SI,3.3852062629519467e-07,3.4457103633514e-07,3.536825255839961e-07,4.3483513366669944e-07,9.815146342815243e-07,1.0357318115120005e-06,1.0457798826255218e-06,1.060077058604858e-06,1.06782061270717e-06,1.0923932204166065e-06,1.1971090726548302e-06,1.4637030880138334e-06,2.534414160976837e-06,2.424035281429174e-06,2.4252622192805053e-06,2.455798321137613e-06,2.540841456532258e-06,2.544657997768664e-06,2.65921547145185e-06,3.796262325565322e-06,3.847341994777655e-06
natural_gas_turbine,SK,9.0335703961688,8.553170558332171,7.212668764719721,8.876616400925268,7.830373444188789,7.484492830417073,7.405484891194748,7.9393835228988054,3.314518744967375,3.183823359662052,3.3103496900504625,5.445814971097791,8.01783217654078,7.962631526568857,15.488407458260388,15.342096121781555,20.33058852381861,21.259754720922015,22.03219353395704,34.44641391976344,40.56052036467202
natural_gas_turbine,UK,754.6943879019104,751.476538364664,746.3190751926876,777.4011892038494,741.0457121579344,731.9969236844096,663.9907105639303,635.3255806304471,567.760480245255,602.6174685725589,633.8928745770072,683.5271008217354,708.6659736525764,753.1244886651363,715.9473475273956,711.8211812551062,711.3551430969436,739.187823675778,750.4462581209895,746.851947154006,673.2104407120765
natural_gas_turbine_CCS,AT,5.500053651737805e-07,5.483190771793227e-07,5.411706260207058e-07,5.776876940156915e-07,9.24789185333962e-07,1.1104833664290074e-06,1.3241465589429398e-06,1.6164018655415029e-06,1.7917857199369746e-06,2.101592962659207e-06,3.87658119446124e-06,5.76511872697175e-06,6.32901506502333e-06,6.313104353369801e-06,6.278389789828873e-06,6.194002874530859e-06,6.1438983696042895e-06,6.085538716666457e-06,6.021235004814588e-06,5.947690242864301e-06,5.757018027229315e-06
natural_gas_turbine_CCS,BE,3.190504631682868e-07,3.380143452758783e-07,3.652027265861963e-07,5.160088588334749e-07,1.0426867533289843e-06,1.7190113183405735e-06,3.1292639989732306e-06,6.496474441631278e-06,2.5528562950514347e-05,3.1100477422419656e-05,277.30455139482683,372.77098619151354,369.4684006813215,366.08603828023024,361.7506200479859,356.8864207981066,353.83117246947194,349.68699406082646,346.8054199475561,343.39210866940357,341.35732892294527
natural_gas_turbine_CCS,BG,2.385548116920087e-07,2.6528526966314713e-07,2.909181673529091e-07,4.421377216729262e-07,8.988523223973835e-07,9.040355613509701e-07,9.266370366030877e-07,9.857599632144756e-07,1.0742185893128872e-06,6.218987848902383e-06,7.737651025268102e-06,8.363246962707185e-05,8.463683023186434e-05,8.401470629433595e-05,8.325882753170678e-05,8.273526496736048e-05,8.165030012947739e-05,8.042151992176011e-05,7.938464028659201e-05,7.817867015863954e-05,7.621639555809087e-05
natural_gas_turbine_CCS,CH,3.162254699529673e-07,3.2942987429341774e-07,3.491026961106415e-07,4.84529468423371e-07,9.795186317073863e-07,1.223085940464266e-06,1.463904968802991e-06,1.7863870776529142e-06,2.0360170841792726e-06,2.144693506795501e-06,2.5165160141730554e-06,3.2496151486891177e-06,7.596867830766114e-06,9.249986664615003e-06,9.23049633849118e-06,9.117343167266192e-06,9.06112315358575e-06,8.954122380092606e-06,8.848533317338632e-06,8.705424640398313e-06,8.441370855583696e-06
natural_gas_turbine_CCS,CZ,5.356012248219608e-07,5.346094719375373e-07,5.297546105320509e-07,5.69529116093859e-07,9.132789513732602e-07,1.0786075133354847e-06,1.2589704357561958e-06,1.521781605619601e-06,1.8672416258295263e-06,2.011154738963748e-06,2.19711477151512e-06,2.2660504386598185e-06,2.301670582078825e-06,2.316253418513901e-06,2.3081715132772623e-06,2.287146130093941e-06,2.268727718095696e-06,2.245521471670242e-06,2.2149002052633603e-06,2.1983281665912744e-06,2.127699444235242e-06
natural_gas_turbine_CCS,DE,6.212979775706447e-07,6.190677136178388e-07,6.207252736126979e-07,6.766751634069557e-07,1.496615268114016e-06,2.0271960696273023e-06,3.4494631122431736e-06,7.362255768984098e-06,0.00019578869330523057,74.66654971175036,141.52984259394148,183.47771486453365,281.02488468189773,278.24361961565126,274.59690723143405,272.0130364434843,268.16149250726454,265.98403378916396,262.8209060458354,259.6151680481682,257.4043536166616
natural_gas_turbine_CCS,DK,5.194248378030726e-07,5.135152780561223e-07,5.219368636643575e-07,5.758797995622682e-07,9.400349324985941e-07,1.629909717413998e-06,2.086519522848774e-06,3.594488871521117e-06,9.837226380282385e-06,9.784082429066588e-06,9.68204518955632e-06,9.554973382631747e-06,9.455097558462783e-06,9.357903771160805e-06,9.287229756190885e-06,9.03723589498156e-06,8.951062323241011e-06,8.816782982389892e-06,8.73222658617006e-06,8.570892829392974e-06,8.458056761479248e-06
natural_gas_turbine_CCS,EE,4.950452742992103e-07,4.899031571803733e-07,4.854058541846402e-07,5.233885968183135e-07,6.405546097287483e-07,7.987821901892736e-07,8.960192985984565e-07,9.652954402097993e-07,1.0430391632473716e-06,1.1072805219169146e-06,1.1966441940317596e-06,1.3119372409949843e-06,1.435444022893418e-06,1.5372712508268007e-06,1.5934413040801445e-06,1.6072659338266189e-06,1.595450422354177e-06,1.5845354325464328e-06,1.5820498699939356e-06,1.5696464262531697e-06,1.5422602769044532e-06
natural_gas_turbine_CCS,EL,2.6598093336395306e-07,2.897751553278777e-07,3.1708696233550634e-07,4.2681287479152126e-07,5.56919849212349e-07,6.256689022572769e-07,7.188759571987348e-07,7.793608002911008e-07,8.522459567377452e-07,9.983845387710762e-07,1.3078740742082725e-06,1.7111171218811726e-06,1.5467030932144454,1.5312852019509684,2.651262437451523,2.6355989065829517,2.588818766289292,2.553997135607855,2.491336529931278,2.463406900731377,2.4280499015948043
natural_gas_turbine_CCS,ES,2.5021621101221797e-07,2.724206304768997e-07,2.937465136751536e-07,3.456973926639066e-07,3.838185580163036e-07,4.1634021543103836e-07,4.431339365394575e-07,4.6516632190863323e-07,4.867358813058235e-07,5.094129624548817e-07,5.340091433622877e-07,5.828985442405018e-07,6.2255134311747e-07,6.660859024886706e-07,7.125552997492259e-07,7.645727979909836e-07,9.524471711204363e-07,1.328250908708133e-06,1.3690261281390176e-06,1.3876828060933366e-06,1.401037600688367e-06
natural_gas_turbine_CCS,FI,4.4052714601809666e-07,4.404562780120994e-07,4.44472002310727e-07,4.825477094697853e-07,6.162281417726801e-07,7.387456260180928e-07,8.230948839517369e-07,9.543872482022565e-07,1.0312247245576108e-06,1.0749467954456421e-06,1.155584197601078e-06,1.2652505754124336e-06,1.4074795317349227e-06,1.5819007992919342e-06,1.9075007829694983e-06,2.123133466940703e-06,2.293014500955315e-06,2.347101711142613e-06,2.3833542774274496e-06,2.4020986069332457e-06,2.3886037368749388e-06
natural_gas_turbine_CCS,FR,2.584476705842348e-07,2.754145551853857e-07,3.032592203367933e-07,4.121085876578775e-07,6.295380045719524e-07,7.85937105052016e-07,8.577624673904272e-07,9.356367364698235e-07,1.0020527503773183e-06,1.0520173780515153e-06,1.134323966138665e-06,1.2794747271686833e-06,1.3784259951047123e-06,1.487911468471975e-06,1.6227977250783409e-06,1.743858145744303e-06,1.7797423351102448e-06,1.8130966883997978e-06,1.8346783713894261e-06,1.8495693930930092e-06,1.8145609053048153e-06
natural_gas_turbine_CCS,HR,5.87834098010004e-07,5.854497114823208e-07,5.798074959003283e-07,6.157811349366221e-07,1.0353230784123178e-06,1.439804940799085e-06,1.7106890940864618e-06,2.19414993916669e-06,2.6704046841676722e-06,4.716534549699939e-06,8.003321509169568e-06,8.021199282960158e-06,8.019190419649294e-06,7.910592967284351e-06,7.817363282890086e-06,7.703650740553745e-06,7.64550401122535e-06,7.616482407517404e-06,7.474828849118571e-06,7.2861478527716275e-06,7.092341109473335e-06
natural_gas_turbine_CCS,HU,2.7999034720376346e-07,2.95993230265022e-07,3.110052784760515e-07,4.035486027585325e-07,6.479127872703867e-07,7.280652893728051e-07,7.641038468914958e-07,8.150344215729225e-07,8.778667984248791e-07,9.698993274830127e-07,1.260547715185635e-06,1.4486353590284491e-06,1.6129515261902908e-06,1.6451934995806895e-06,1.6534873266087853e-06,1.6473638474776005e-06,1.648364842770516e-06,1.6547877991015693e-06,1.6500461054931256e-06,1.6474598072921617e-06,1.61911452455992e-06
natural_gas_turbine_CCS,IE,2.7469022370141273e-07,2.990666164591763e-07,3.2527780055581336e-07,4.237903217364755e-07,6.898435659514579e-07,9.507528140144728e-07,1.1264777760051457e-06,1.2800139186552299e-06,1.5866136736696335e-06,1.7897193974853223e-06,2.3421491398211646e-06,2.758758931822755e-06,5.208681447167098e-06,5.439150515580342e-06,5.521634419405865e-06,5.507487161584597e-06,5.575195275701522e-06,6.086605017005191e-06,6.184766288136739e-06,6.135568761542644e-06,5.976512204132668e-06
natural_gas_turbine_CCS,IT,3.142667392677606e-07,3.435687538720753e-07,3.671671692610122e-07,4.488223818462323e-07,5.617289741850271e-07,6.338940613595868e-07,7.205229978294852e-07,1.1172820607883903e-06,1.3675083243057272e-06,1.567055490832092e-06,1.8089770749431496e-06,2.702590998202083e-06,8.495538292470686e-06,8.369052294587303e-06,8.26966440147862e-06,8.187473684949334e-06,8.106926618697808e-06,8.004610579941879e-06,7.887583514377294e-06,7.722030763689303e-06,7.537047035760757e-06
natural_gas_turbine_CCS,LT,4.7099330524650896e-07,4.668576246589236e-07,4.611968215991076e-07,4.969713324693122e-07,5.993739917796409e-07,7.79744970610598e-07,8.657587237493841e-07,8.993494243604342e-07,9.515560809230259e-07,1.0015951595077242e-06,1.0665233037674335e-06,1.1586334467729123e-06,1.2289710186834615e-06,1.2964543999079175e-06,1.3348493939195399e-06,1.339200628990695e-06,1.3241616354825615e-06,1.3195413354825154e-06,1.320567647796683e-06,1.3103345142143377e-06,1.2889323301810878e-06
natural_gas_turbine_CCS,LU,2.698427117816724e-07,2.8680175070005277e-07,3.1618857351499284e-07,4.3832592622701047e-07,7.075306735161501e-07,9.174270841841439e-07,1.001444685462136e-06,1.0613459661154857e-06,1.1022789426275892e-06,1.12891824738968e-06,1.1939165446183573e-06,1.2708155851954199e-06,1.3497132099911392e-06,1.4183642406986943e-06,1.502030409548247e-06,1.580248047450462e-06,1.6074797251843083e-06,1.6162714068484995e-06,1.6233714589740305e-06,1.6308581452011792e-06,1.602234795382117e-06
natural_gas_turbine_CCS,LV,4.813692516731406e-07,4.767889462656436e-07,4.7235491623985973e-07,5.0954855811316e-07,6.236337747769815e-07,7.777657190892178e-07,8.756412675741163e-07,9.493842960682954e-07,1.023506882702713e-06,1.0805972069618463e-06,1.1537649053536067e-06,1.2651820655234647e-06,1.3603234295874939e-06,1.4259804261528485e-06,1.4619613262767124e-06,1.4683826500998512e-06,1.4526771297622985e-06,1.445419958742311e-06,1.4432399371474737e-06,1.4316956718539573e-06,1.4104467734619542e-06
natural_gas_turbine_CCS,NL,3.1234245030533213e-07,3.329158387739598e-07,3.5602678712411435e-07,4.6282522444863334e-07,7.788964042639838e-07,1.1344998753537427e-06,1.9113701502583353e-06,6.175711935005412e-06,0.0001089750108848372,0.00010740213366948625,0.00010556042685868643,0.00010364265335875991,0.00010259632292382184,0.00010168408741608579,0.0001001840021473122,9.804162681570292e-05,9.668818335004323e-05,9.541084949181916e-05,9.451536189157412e-05,9.351981174623684e-05,9.236664227944782e-05
natural_gas_turbine_CCS,NO,4.813326640196791e-07,4.813853442275282e-07,4.884182573068916e-07,5.286825441686972e-07,7.429027756318366e-07,9.662892163980166e-07,1.1062162087811607e-06,1.2959730451663542e-06,1.4039296806985158e-06,1.4924586715086558e-06,1.615043205147724e-06,1.8618643044181065e-06,2.2123197846838666e-06,3.2120513908569273e-06,4.863241933977879e-06,4.907391963979828e-06,4.894862888684963e-06,4.898563373283745e-06,4.943186986410469e-06,4.9259295142371335e-06,4.935167536495439e-06
natural_gas_turbine_CCS,PL,4.918420845747511e-07,4.902121526528022e-07,4.889547685524352e-07,5.358258059800252e-07,7.21542715798271e-07,9.821127313116897e-07,1.1407221915632655e-06,1.292760741969507e-06,1.4569864935544553e-06,1.5517320309609608e-06,1.6558326000435925e-06,1.7855498483883683e-06,1.8589605018011416e-06,1.889172913194772e-06,1.907426709935671e-06,1.8887978055054764e-06,1.8780240342143527e-06,1.865739292205641e-06,1.8358138338109053e-06,1.8286514611374704e-06,1.8117842982773956e-06
natural_gas_turbine_CCS,PT,2.394519169659101e-07,2.603621222767317e-07,2.8071799580143877e-07,3.2899230403354174e-07,3.628235592309032e-07,3.916927490463095e-07,4.169043009195441e-07,4.3978958299144784e-07,4.6200665153762867e-07,4.862769727278951e-07,5.147378135886028e-07,5.499859015776671e-07,5.854288176158504e-07,6.238266094740125e-07,6.668494020323153e-07,7.153446604642157e-07,8.577813765899186e-07,1.1329776851308743e-06,1.1755965032979453e-06,1.2012221459567574e-06,1.2057142879313242e-06
natural_gas_turbine_CCS,RO,2.416505824310269e-07,2.699273105666941e-07,3.1674589814246107e-07,4.6265727001593315e-07,9.279144195273568e-07,1.067760914980927e-06,1.1000772227064407e-06,1.1755331935922207e-06,1.2779947769222296e-06,1.3936813769918757e-06,1.8207809016262789e-06,1.9571132960209507e-06,2.0471019541432874e-06,2.0943972333570306e-06,2.0970032342498723e-06,2.0938294718541608e-06,2.090558705916553e-06,2.078104425125385e-06,2.0567060742947784e-06,2.0208305331658443e-06,1.9860125237947345e-06
natural_gas_turbine_CCS,SE,4.755665689133939e-07,4.7617330623059846e-07,4.82982243036177e-07,5.191230463028819e-07,6.923546986837966e-07,8.678564417943354e-07,9.772933486780276e-07,1.1853270497623954e-06,1.2666703433754988e-06,1.3295472058710105e-06,1.4736029008942223e-06,1.6380508675315333e-06,1.817053121599076e-06,2.2961818829566312e-06,3.12725986173849e-06,3.37412536599379e-06,3.4218841830167845e-06,3.7744935668215146e-06,4.331163921023585e-06,4.374033572874526e-06,4.383206109916977e-06
natural_gas_turbine_CCS,SI,3.213135570035322e-07,3.3685129850189714e-07,3.499507710097718e-07,4.4934871654441744e-07,7.690147564891755e-07,8.952064816596288e-07,9.515421195343297e-07,1.0232616718378085e-06,1.1263646911131772e-06,1.2775149013013004e-06,1.8826306468203476e-06,2.0154924114444853e-06,2.0675745236074144e-06,2.0456541787863076e-06,2.02385688440805e-06,2.0010574749018354e-06,1.9895759503640808e-06,1.9716021768500075e-06,1.9529881039302378e-06,1.927302578698379e-06,1.8905149075849382e-06
natural_gas_turbine_CCS,SK,4.389844634458735e-07,4.3966191386358255e-07,4.3778109750759556e-07,4.7136307851476633e-07,6.43669196005804e-07,7.39368574126819e-07,7.644648945459388e-07,1.4994399565360068e-06,1.8880099954741552e-06,2.191378613211185e-06,2.319068076602757e-06,2.4174847514188434e-06,2.436272927185169e-06,2.4213165515174944e-06,2.4117626168025034e-06,2.384393344962685e-06,2.3627231176217533e-06,2.3492819271101497e-06,2.3242832395885335e-06,2.318484498059498e-06,2.263008635818454e-06
natural_gas_turbine_CCS,UK,2.6531409625071187e-07,2.88305734496749e-07,3.1202354193272906e-07,4.13187547453999e-07,6.717103377638133e-07,9.48368200778372e-07,1.1908041982498255e-06,1.3744853483167458e-06,1.860108926369416e-06,2.338456913684027e-06,3.143332344455597e-06,4.5190162424494515e-06,4.77488985113974e-06,4.762424785010873e-06,4.748596464022334e-06,4.679142945544518e-06,4.628848831171634e-06,4.583540276995446e-06,4.558401190928636e-06,4.526643004841768e-06,4.428377285629801e-06
nuclear,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,BE,949.7688104752331,946.7117437353093,947.7922031799627,947.615280931203,946.8683043231053,946.4754709663749,936.5308929038541,928.8907543971845,921.0603576664429,911.2622219364353,1.6748903776819475e-06,1.8623997289762915e-06,2.0311129035661524e-06,2.2147216322609677e-06,2.3889850732277213e-06,2.4945202267340416e-06,2.695086465573434e-06,3.0377271177054787e-06,3.8724362806842365e-06,5.125379759512775e-06,9.005663114853864e-06
nuclear,BG,646.8600120288316,645.3444316670585,646.0794995870162,646.1976264596493,646.0705253961052,644.8533911914524,638.9038259036836,632.412877793204,625.267885801832,1.0061064339328365e-06,1.1115576320776157e-06,1.183664390676295e-06,1.2380974915889087e-06,1.3102701595780138e-06,1.4068462693496235e-06,1.477422089965775e-06,1.5890584025968963e-06,1.728212852915241e-06,1.8585507458175444e-06,1.9772230578239403e-06,2.1712793921081132e-06
nuclear,CH,460.8925640775256,460.6596662884148,460.71198382289157,460.5431463647296,345.1452970897638,344.53795482986766,341.04241143867046,338.11424517256086,334.3346020384217,329.5188192940505,324.02307348843425,321.5055313621577,319.17547528792056,317.3792376631108,174.6257918746428,173.0956588069292,169.68652099928514,166.57453856739713,164.40024443688367,3.3668983625289785e-06,4.1677262520179985e-06
nuclear,CZ,321.46986505386855,320.1358659909145,320.1464705212349,319.8247785438013,319.52000310384625,319.6962840680091,316.9820945192527,314.72249658516057,310.4841067689831,307.0672683661113,303.1838078343343,300.09451906514784,297.5591036124797,294.1983931768498,289.46484143844447,287.1732751896611,282.9909887695213,279.33141359419716,275.27028211954445,269.19542344582953,264.6271965851861
nuclear,DE,1054.4079737901232,1049.9786145531427,1050.1857188356619,1050.5875539424082,1050.3786766459787,1050.0126978094422,1041.8341272345913,1032.6401352095147,1020.3392671245496,1011.0846912126309,999.7196223643649,778.7016935727526,774.4865864207513,769.8050029412138,411.4611705476503,406.2014139906342,398.9255132945059,390.2440096096868,384.61469889978724,374.5430287090664,179.79032222975513
nuclear,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,ES,1096.7930948440655,1090.8699746445711,1098.3686743777512,1103.5511226521833,1109.988374858904,1115.4426697927365,1108.8256522551465,1098.725282600203,1089.532934980254,1076.7854541664021,1062.5859202867277,1052.3486250122771,1040.9568939421235,1026.2762659526786,1017.8756505367458,1003.6061411676037,969.4963898855746,948.2761933588457,666.841263460439,398.50312215968154,258.4917922394578
nuclear,FI,500.0767635091206,496.6547969589793,496.7072636677239,498.7312230198484,498.24002038384685,499.7285516659427,495.1846171558807,489.76669421735784,486.8718887452076,482.81553796986077,471.19054593597974,466.62772259666565,390.36003134198836,387.77447849315786,138.36736859629903,138.416026173158,1.0818625290332519e-06,1.1852654973929125e-06,1.2802852768410603e-06,1.3992267642060204e-06,1.6125624605837866e-06
nuclear,FR,10342.68181386591,10310.799071107802,9857.778204903061,9860.932698705763,9856.338272860923,9850.902838280253,9750.133654128793,9068.49915947365,8983.661994502181,8891.852387171064,8791.986079830407,8715.1164834396,8650.254077823092,8564.021163658037,8459.056400180145,6458.895698328268,5826.145416882815,5728.687718820647,5379.514835977123,4292.491741341569,3522.526791969716
nuclear,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,HU,312.05923411635314,311.1178496804691,311.0310505235175,310.83511868001176,310.81721587856254,310.0376982719852,306.95888542482,302.27749501414746,297.2770136173923,293.7806370793442,288.4260223498643,284.79831648939455,282.28570647751536,278.8404197714298,274.32716456658676,270.9344816167543,267.18863181371296,263.3336175181277,1.4789319222092143e-06,1.6511140497099576e-06,1.8120213833728285e-06
nuclear,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,NL,76.10057241149767,75.58912806959336,75.59838641897807,75.54278494770466,75.42250378496531,75.38044986898527,74.68179858890392,74.0737616726356,9.91752067289481e-07,1.108677971374856e-06,1.2472957856799711e-06,1.3476601099391305e-06,1.441943523334425e-06,1.5321219735311535e-06,1.6129418940405136e-06,1.6894187945881003e-06,1.8000590092037195e-06,1.9495145142818897e-06,2.1842682795451015e-06,2.489966245271789e-06,3.0153653209531373e-06
nuclear,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuclear,RO,439.23696425976414,438.7380962681826,439.70450880870277,439.527138867494,439.416523466753,437.8559012595464,433.4155102930289,426.42767478991857,420.24941541080705,412.0749102996484,404.16049038514893,400.0253824074537,395.5344064492509,391.62825028935134,387.10728523198816,382.6604920302971,376.4823490989662,369.98711295189355,358.96567913962906,353.3831323524186,346.91977775336784
nuclear,SE,1071.110104270548,1064.6572153085428,1067.9511996714962,1074.984627347763,1073.5511293043414,1074.1148228633695,1062.1871275363944,835.3672131675347,824.4819586085821,814.2162715486097,484.51059265993376,480.6881443157417,475.7270155457678,472.1047384241214,464.0814394635844,320.27345504748024,161.79490642877107,159.01972110998997,156.41355216435485,152.49277464750142,1.6020595776702253e-06
nuclear,SI,110.11521707631904,109.27705027858906,109.32207823524712,109.4763948802738,109.88204123840549,109.82483393828976,109.0865698238479,107.70320044805868,106.23082155359647,104.68733053684156,102.5709841484911,102.01664710605012,100.63952407641392,99.2970364404567,98.16666654665761,97.35116678622576,95.85280400513088,94.12365415538044,1.6469166634167991e-06,1.8533104336979356e-06,2.0786960790951895e-06
nuclear,SK,422.0055113084454,419.15052271956466,419.4691546010969,419.10438559002637,419.16199328353116,418.4150372007287,414.5337991807974,143.44246585563246,141.4460197062961,139.59331715940414,137.65801671325195,136.6351634097113,135.0167788662897,134.02094557596925,132.18884603843736,130.35270741613377,128.45936054886843,126.73271789465932,124.03116470738428,122.15756045298146,119.768882282328
nuclear,UK,1059.5967391839492,1057.1591515003317,1058.761734295937,1058.7813251551338,1060.511843632694,1061.9468593886106,1047.6693663093454,1033.8394675024977,1021.9596928115401,1010.2065260223093,999.1390375364606,849.601808612665,842.1157677314559,835.1471135100539,825.2603929057019,816.649053677846,803.087622676477,790.5968900244932,771.5827032310333,747.0131170612492,729.705870011964
