technology,capacity_type,location,0,1,2,3,4,5
battery,energy,FR,1.4904336352314936e-06,4.239894170922668e-06,1.052855690077283e-05,215.78367347044102,397.6003947806586,585.3482157745086
battery,energy,HR,1.6855373041838953e-06,1.2721991320105397e-05,26.041874014906213,62.64240499046345,72.79045514956377,91.22432018173077
battery,energy,HU,1.5013512068612578e-06,1.4594630818237266e-05,106.93260324007083,108.5257263109284,114.40226866476252,184.97988962588667
battery,energy,IE,1.5244382519504833e-06,4.186591553320001e-06,1.1007455296442195e-05,38.06234269865905,101.97019688775953,94.41418665418942
battery,energy,IT,1.6470162645377225e-06,1.533810665825783e-05,661.3154925978847,817.1859742485693,994.5543047135387,974.5873446734954
battery,energy,LT,1.5050987976071168e-06,4.68598568443443e-06,8.151277206618923e-06,1.2053568077299114e-05,0.000270366109352822,1.9937507332562845
battery,energy,LU,1.4882221590020327e-06,4.70462063153421e-06,1.2061950148744238e-05,2.3670362230717076e-05,3.929058911912048e-05,0.0007123718047481221
battery,energy,LV,1.5238170017195668e-06,4.8884769488186435e-06,8.419832239348066e-06,1.3080066459585187e-05,0.39096978235761853,11.312935794569295
battery,energy,NL,1.5785983133781743e-06,6.276676540352481e-06,8.569682380865484e-05,148.50310536005412,291.88082847902456,299.30999219347797
battery,energy,NO,1.4692467795630673e-06,3.5106510612005286e-06,5.535993150889077e-06,8.726779197174293e-06,1.5160756293162726e-05,0.00011845426319643176
battery,energy,PL,1.7062227606900344e-06,1.006889852808379e-05,9.585831984047023e-05,44.377502155806475,341.61840838033953,297.2409946091087
battery,energy,PT,1.2899000283218484e-06,6.374433028150134e-06,3.417213098998015e-05,3.242093833664102e-05,4.078374335976114e-05,0.006030621320711758
battery,energy,RO,1.4853248276267476e-06,7.1781215867622425e-06,36.641890260882946,51.189939947087616,110.94333187743668,188.233123078455
battery,energy,SE,1.581370684524394e-06,4.479040666666519e-06,9.914830911560389e-06,1.4315235835304235e-05,0.00023207968181303786,0.0005863497046794333
battery,energy,SI,1.5485385486417026e-06,1.3943651543921156e-05,13.374099025762456,23.946807639465828,12.3306158436133,5.874131844090962
battery,energy,SK,1.713656983882305e-06,1.4097752726380415e-05,97.26264003015072,118.64438738774899,117.06677371586046,112.61093991784375
battery,energy,UK,1.535483587816999e-06,3.7708313432862944e-06,6.990116643751461e-06,1.8327133693970014e-05,30.43771092859915,137.4214200578904
battery,power,AT,8.094570023299059e-07,3.9044172826952345e-06,4.89586971901834,108.57503790040651,290.1730308220544,426.52618968117883
battery,power,BE,7.866415937192941e-07,2.953099378487095e-06,0.0003015900256862948,51.03063075400081,103.53880145508029,140.78562141738544
battery,power,BG,7.816389405602862e-07,9.927864721847776e-06,1.8456702927190665,34.51708011746,70.36065218964146,71.82484898948556
battery,power,CH,8.09317429584011e-07,4.7457680606544966e-06,188.25543626911832,289.7501311987936,203.12287106992522,188.53556271985485
