technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,power,SE,1.0635864846495097e-07,6.091872283642244e-10,4.6891568329562615e-08,9.851902505709583e-08,2.431208475258028e-07,1.6787332468135518e-07,3.2256309832325696e-07,7.069989120658141e-07,8.967382677976691e-07,6.4843692701447095e-06
battery,power,SI,1.0281439681156833e-07,7.241281704417334e-10,4.436707072558638e-08,1.1329237510879981e-07,2.7775492857990617e-07,2.213726545415593e-07,3.088935077243834e-07,1.060601849069681e-06,1.2094021484886355e-06,8.694471986138075e-06
battery,power,SK,1.0599122433553191e-07,6.63482583110465e-10,4.946623618814507e-08,1.1076993773614808e-07,2.6254951744669423e-07,2.2946903753485793e-07,3.864482695604736e-07,1.051570929977338e-06,1.6855326159121643e-06,1.0412969105716068e-05
battery,power,UK,1.0194401695601444e-07,1.1945335794665302e-09,4.85878261491739e-08,9.408430868779868e-08,2.3163529977521138e-07,1.4727645589964734e-07,2.932780171650253e-07,5.931014739636968e-07,6.991340190762167e-07,5.326053608647492e-06
biomass_boiler,power,AT,9.350621693003939e-11,1.2854078974164715e-10,1.5734823000019917,2.185604648224185,0.4440649088533901,8.644458691879316e-10,1.258090056635042e-09,0.17763271176005696,1.577776529581039,2.200309228995298
biomass_boiler,power,BE,7.35396755665395e-11,9.219832620876253e-11,3.1768341100658996e-10,4.986621271429302e-08,3.825576723388167e-10,3.0359901901936244e-10,4.128940888801168e-10,6.88953743058756e-10,2.919940210998668e-09,1.7157599541152205e-07
biomass_boiler,power,BG,2.9882164105994206e-11,3.577749184715157e-11,4.770476398113114e-11,6.233578780264886e-11,9.994946535358004e-11,1.9547386325505485e-10,2.461876697954704e-10,2.663542145019028e-10,3.779196127637709e-10,1.8217332369695533e-09
biomass_boiler,power,CH,8.163500492165446e-11,1.3708215491017903e-10,1.0460511520035107,2.4436758376950385,0.6369531849541268,6.792175679137283e-10,6.776173307493695e-10,9.296003539814607e-10,1.0768694554387055,2.4436761800907894
biomass_boiler,power,CZ,4.928915245286989e-11,6.873846516674295e-11,1.622945458437859e-10,0.6528195465545736,1.8354320444537715,4.218209249323409e-09,4.622581397355608e-09,1.2891203482188983e-09,1.2982670515523248e-09,5.183804479114248e-09
biomass_boiler,power,DE,3.386165429770461e-10,1.4702214392483425e-10,1.538639745793967,2.5022785924237994,6.6343378965648614e-09,2.521024617515992e-10,7.471152049310724e-10,9.790833458040475e-10,3.88307492889551e-09,1.6380688483453332
